"","caseid","startmonth","startday","startyear","endmonth","endday","endyear","ongoingasofmonth","ongoingasofday","ongoingasofyear","sender1","sender2","sender3","sender4","sender5","primarysender","targetstate","institution","institutionid","targetinstitution","otherinstitution","issue1","issue2","issue3","otherissue","threat","threatid1","threatid2","threatid3","sanctiontypethreat","othersanctiontypethreatened","bspecif","scommit","threatenedtargetinterest","dsanctions","carrots","anticipatedtargetcosts","anticipatedtargetcostsfigureifav","tcurrency","tyearofestimate","anticipatedsendercosts","scurrency","syearofestimate","imposition","sancimpositionstartmonth","sancimpositionstartday","sancimpositionstartyear","sanctionidentity","sanctiontype","othersanctiontype","implementationofdiplomaticsancti","carrotsduringsanction","carrotvalue","carrotcurrency","carrotyear","targetcosts","targeteconomiccostsfigure","targeteconomiccostscurrency","targeteconomiccostsyear","sendercosts","sendereconomiccostsfigure","sendereconomiccostscurrency","sendereconomiccostsyear","finaloutcome","settlementnaturesender","settlementnaturetarget","anticipatedtargetcosts_z","targetcosts_z","sendereconomiccostsfigure_z","Severity","senders_combined"
"1067",1997091802,9,18,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japan",1,"1830",0,NA,13,NA,NA,NA,1,8,NA,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,9,"18","1997","6","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,""
"1068",1997091803,9,18,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Korea",1,"1830",0,NA,13,NA,NA,NA,1,8,NA,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,9,"18","1997","6","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,""
"1069",1997091804,9,18,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malaysia",1,"1830",0,NA,13,NA,NA,NA,1,8,NA,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,9,"18","1997","6","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,""
"1070",1997091805,9,18,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singapore",1,"1830",0,NA,13,NA,NA,NA,1,8,NA,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,9,"18","1997","6","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,""
"1071",1997091806,9,18,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taiwan",1,"1830",0,NA,13,NA,NA,NA,1,8,NA,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,9,"18","1997","6","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,""
"1072",1997091807,9,18,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thailand",1,"1830",0,NA,13,NA,NA,NA,1,8,NA,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,9,"18","1997","6","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,""
"1073",1997092901,9,29,1997,5,19,1998,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Malaysia",0,NA,NA,NA,7,NA,NA,NA,1,6,NA,NA,"10",NA,2,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,8,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1074",1997092902,9,29,1997,5,17,1998,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"France",0,NA,NA,NA,7,13,NA,"trade with 3rd party",1,6,NA,NA,"10",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,8,NA,NA,NA,NA,"United States of America"
"1075",1997092903,9,29,1997,5,17,1998,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Russia",0,NA,NA,NA,7,13,NA,"trade with 3rd party",1,6,NA,NA,"10",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,8,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1076",1997100101,10,1,1997,5,9,2000,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Taiwan",0,NA,NA,NA,13,NA,NA,NA,1,1,NA,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,10,"1","1997","1","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"United States of America"
"1077",1997103001,10,30,1997,NA,NA,NA,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Canada",0,NA,NA,NA,7,13,NA,"trade with 3rd party",1,6,NA,NA,"10",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1078",1997103002,10,30,1997,2,2,1998,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Indonesia",0,NA,NA,NA,7,13,NA,"trade with 3rd party",1,6,NA,NA,"10",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1079",1997109901,10,NA,1997,10,21,1998,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"South Korea",0,NA,NA,NA,13,NA,NA,NA,1,6,NA,NA,"1",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1080",1997112101,11,21,1997,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Norway",1,"1830",0,NA,13,NA,NA,NA,1,8,2,NA,"4",NA,1,2,"2",NA,NA,1,NA,NA,NA,1,NA,NA,1,11,"21","1997","6","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,""
"1081",1997121101,12,11,1997,NA,NA,NA,6,30,2004,"China",NA,NA,NA,NA,710,"United States of America",0,NA,NA,NA,13,NA,NA,NA,1,1,NA,NA,"4",NA,1,1,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,12,"11","1997","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"China"
"1082",1997121102,12,11,1997,NA,NA,NA,6,30,2004,"China",NA,NA,NA,NA,710,"Canada",0,NA,NA,NA,13,NA,NA,NA,1,1,NA,NA,"4",NA,1,1,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,12,"11","1997","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"China"
"1083",1997121103,12,11,1997,NA,NA,NA,6,30,2004,"China",NA,NA,NA,NA,710,"South Korea",0,NA,NA,NA,13,NA,NA,NA,1,1,NA,NA,"4",NA,1,1,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,12,"11","1997","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"China"
"1084",1997999901,NA,NA,1997,NA,NA,NA,NA,NA,NA,"Mexico",NA,NA,NA,NA,70,"United States of America",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,"2","1997","1","3",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,-0.440056398317161,NA,-0.440056398317161,"Mexico"
"1085",1998012301,1,23,1998,1,1,2008,NA,NA,NA,"Mexico",NA,NA,NA,NA,70,"United States of America",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"23","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,10,NA,NA,NA,-0.440056398317161,NA,-0.440056398317161,"Mexico"
"1086",1998030501,3,5,1998,5,11,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Japan",0,NA,NA,NA,13,NA,NA,NA,1,1,1,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1087",1998032501,3,25,1998,10,12,2000,NA,NA,NA,"United States of America","United Kingdom","France","Germany","Italy",2,"Yugoslavia",1,"4400 1830",0,NA,8,3,NA,"Agree to Peace Talks for Kosovo, Depose Milosevic+free elections",1,6,8,4,"5 9 10",NA,2,3,"2 1",NA,5,2,NA,NA,NA,1,NA,NA,1,3,"25","1998","6 5 4","4 6 8 9",NA,NA,"0",NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,7,8,2,1.51714622188741,1.54396930609564,NA,1.53055776399152,"United States of America,United Kingdom,France,Germany,Italy"
"1088",1998051001,5,10,1998,10,26,2001,NA,NA,NA,"United States of America","Canada","Japan","Germany","Australia",2,"India",0,NA,NA,NA,9,6,NA,NA,1,6,5,NA,NA,NA,2,3,"5",NA,NA,2,NA,NA,NA,1,NA,NA,1,5,"13","1998","5","7 4 7",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,10,4,6,1.51714622188741,-0.440056398317161,NA,0.538544911785124,"United States of America,Canada,Japan,Germany,Australia"
"1089",1998051002,5,10,1998,10,26,2001,NA,NA,NA,"United States of America","Canada","Japan","Germany","Australia",2,"Pakistan",0,NA,NA,NA,9,6,NA,NA,1,6,5,NA,NA,NA,2,3,"5",NA,NA,2,NA,NA,NA,1,NA,NA,1,5,"28","1998","5","7 4 7",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,10,4,6,1.51714622188741,-0.440056398317161,NA,0.538544911785124,"United States of America,Canada,Japan,Germany,Australia"
"1090",1998060401,6,4,1998,5,11,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Canada",0,NA,NA,NA,13,NA,NA,NA,1,1,1,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1091",1998060402,6,4,1998,5,11,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"India",0,NA,NA,NA,13,NA,NA,NA,1,1,1,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1092",1998060403,6,4,1998,5,11,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"South Korea",0,NA,NA,NA,13,NA,NA,NA,1,1,1,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1093",1998060404,6,4,1998,6,11,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Spain",0,NA,NA,NA,13,NA,NA,NA,1,1,1,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1094",1998060405,6,4,1998,6,11,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Taiwan",0,NA,NA,NA,13,NA,NA,NA,1,1,1,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1095",1998070801,7,8,1998,12,2,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Brazil",0,NA,NA,NA,13,NA,NA,NA,1,4,NA,NA,"1",NA,2,NA,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,5,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1096",1998071401,7,14,1998,NA,NA,1999,NA,NA,NA,"United States of America","United Kingdom","France","Italy","Greece",2,"Belarus",0,NA,NA,NA,1,NA,NA,NA,1,5,8,NA,"9",NA,2,2,"4",NA,NA,1,NA,NA,NA,1,NA,NA,1,7,"14","1998","5","8",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,6,7,3,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"United States of America,United Kingdom,France,Italy,Greece"
"1097",1998079901,7,NA,1998,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,NA,100,"China",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,"1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,9,-9,-9,NA,-0.440056398317161,NA,-0.440056398317161,"Colombia"
"1098",1998079902,7,NA,1998,12,23,1998,NA,NA,NA,"Colombia",NA,NA,NA,NA,100,"Japan",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,"1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,8,NA,NA,NA,-0.440056398317161,NA,-0.440056398317161,"Colombia"
"1099",1998079903,7,NA,1998,12,23,1998,NA,NA,NA,"Colombia",NA,NA,NA,NA,100,"Malaysia",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,"1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,8,NA,NA,NA,-0.440056398317161,NA,-0.440056398317161,"Colombia"
"1100",1998079904,7,NA,1998,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,NA,100,"Thailand",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,"1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,9,-9,-9,NA,-0.440056398317161,NA,-0.440056398317161,"Colombia"
"1101",1998079905,7,NA,1998,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,NA,100,"South Korea",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,"1998","5","3",NA,NA,"0",NA,NA,NA,1,"1600000","USD",1998,1,1600000,"USD",1998,NA,NA,NA,NA,-0.440056398317161,-0.0998630486900196,-0.26995972350359,"Colombia"
"1102",1998080701,8,7,1998,NA,NA,NA,1,14,2004,"China",NA,NA,NA,NA,710,"Russia",0,NA,NA,NA,13,NA,NA,NA,1,5,6,NA,"4",NA,2,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,8,"7","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"China"
"1103",1998089901,8,NA,1998,12,23,1998,NA,NA,NA,"Colombia",NA,NA,NA,NA,100,"United States of America",1,"4580",1,NA,13,NA,NA,NA,1,6,8,NA,"4",NA,2,2,"1",NA,NA,1,NA,NA,NA,1,NA,NA,1,8,NA,"1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,8,2,8,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"Colombia"
"1104",1998101201,10,12,1998,NA,NA,NA,8,29,2008,"Mexico",NA,NA,NA,NA,70,"United States of America",0,NA,NA,NA,13,NA,NA,NA,1,1,NA,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,10,"12","1998","1","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"Mexico"
"1105",1998102301,10,23,1998,NA,NA,NA,NA,NA,NA,"India",NA,NA,NA,NA,750,"China",0,NA,NA,NA,13,NA,NA,NA,1,6,NA,NA,"4",NA,NA,NA,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,10,"23","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,10,1,NA,NA,10,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"India"
"1106",1998102302,10,23,1998,NA,NA,NA,NA,NA,NA,"India",NA,NA,NA,NA,750,"Japan",0,NA,NA,NA,13,NA,NA,NA,1,6,NA,NA,"4",NA,NA,NA,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,10,"23","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,10,1,NA,NA,10,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"India"
"1107",1998102303,10,23,1998,NA,NA,NA,NA,NA,NA,"India",NA,NA,NA,NA,750,"Italy",0,NA,NA,NA,13,NA,NA,NA,1,6,NA,NA,"4",NA,NA,NA,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,10,"23","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,10,1,NA,NA,10,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"India"
"1108",1998102304,10,23,1998,NA,NA,NA,NA,NA,NA,"India",NA,NA,NA,NA,750,"Spain",0,NA,NA,NA,13,NA,NA,NA,1,6,NA,NA,"4",NA,NA,NA,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,10,"23","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,10,1,NA,NA,10,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"India"
"1109",1998102305,10,23,1998,NA,NA,NA,NA,NA,NA,"India",NA,NA,NA,NA,750,"Portugal",0,NA,NA,NA,13,NA,NA,NA,1,6,NA,NA,"4",NA,NA,NA,"3",NA,NA,1,NA,NA,NA,1,NA,NA,1,10,"23","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,10,1,NA,NA,10,NA,NA,NA,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"India"
"1110",1998102306,10,23,1998,NA,NA,NA,NA,NA,NA,"India",NA,NA,NA,NA,750,"Italy",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,"23","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,-0.440056398317161,NA,-0.440056398317161,"India"
"1111",1998102307,10,23,1998,NA,NA,NA,NA,NA,NA,"India",NA,NA,NA,NA,750,"Japan",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,"23","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,-0.440056398317161,NA,-0.440056398317161,"India"
"1112",1998102308,10,23,1998,NA,NA,NA,NA,NA,NA,"India",NA,NA,NA,NA,750,"Spain",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,"23","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,-0.440056398317161,NA,-0.440056398317161,"India"
"1113",1998102309,10,23,1998,NA,NA,NA,NA,NA,NA,"India",NA,NA,NA,NA,750,"Portugal",0,NA,NA,NA,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,"23","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,-0.440056398317161,NA,-0.440056398317161,"India"
"1114",1998111002,11,10,1998,6,9,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Brazil",0,NA,NA,NA,13,NA,NA,NA,1,5,1,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,2,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1115",1998111201,11,12,1998,5,12,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Taiwan",0,NA,NA,NA,13,NA,NA,NA,1,1,NA,NA,"4",NA,1,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,8,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1116",1998111701,11,17,1998,12,17,1998,NA,NA,NA,"Turkey",NA,NA,NA,NA,640,"Italy",0,NA,NA,NA,4,NA,NA,NA,1,6,NA,NA,"10 3",NA,2,3,"3",NA,NA,1,"3","bln. USD",1998,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-9,-9,-0.491732492808361,NA,NA,-0.491732492808361,"Turkey"
"1117",1998112101,11,21,1998,NA,NA,NA,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Japan",0,NA,NA,NA,13,NA,NA,NA,1,5,NA,NA,"4",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States of America"
"1118",1998122101,12,21,1998,4,20,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,NA,1,"4580",1,NA,13,NA,NA,"EU is target",1,6,NA,NA,"4",NA,2,2,"3",NA,NA,1,"191400000","USD",1999,1,NA,NA,1,12,"21","1998","5","3",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,7,8,2,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"United States of America"
"1119",1999013101,1,31,1999,4,19,2000,NA,NA,NA,"Spain",NA,NA,NA,NA,230,"United Kingdom",0,NA,NA,NA,13,NA,NA,NA,1,6,NA,NA,"9",NA,NA,NA,"1",NA,NA,1,NA,NA,NA,1,NA,NA,1,1,"31","1999","5","8",NA,NA,"0",NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,10,4,6,-0.491732492808361,-0.440056398317161,NA,-0.465894445562761,"Spain"
"1120",1999021101,2,11,1999,5,13,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Canada",0,NA,NA,NA,13,NA,NA,NA,1,6,NA,NA,"4",NA,2,NA,"3",NA,NA,1,"4","bln. USD",1999,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1121",1999021102,2,11,1999,6,19,2000,NA,NA,NA,"United States of America","United Kingdom",NA,NA,NA,NA,"Eritrea",1,"4400",0,NA,2,NA,NA,NA,1,8,4,NA,"5",NA,2,3,"5",NA,NA,2,NA,NA,NA,1,NA,NA,1,5,"13","2000","6","4",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,7,8,2,1.51714622188741,NA,NA,1.51714622188741,"United States of America,United Kingdom"
"1122",1999021103,2,11,1999,6,19,2000,NA,NA,NA,"United States of America","United Kingdom",NA,NA,NA,NA,"Ethiopia",1,"4400",0,NA,2,NA,NA,NA,1,8,4,NA,"5 9",NA,2,3,"5",NA,NA,2,NA,NA,NA,1,NA,NA,1,5,"13","2000","6","4",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,7,8,2,1.51714622188741,NA,NA,1.51714622188741,"United States of America,United Kingdom"
"1123",1999021201,2,12,1999,2,22,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Russia",0,NA,NA,NA,13,NA,NA,NA,1,1,NA,NA,"4",NA,2,2,"3",NA,NA,2,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,1.51714622188741,NA,NA,1.51714622188741,"United States of America"
"1124",1999021301,2,13,1999,5,10,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"India",0,NA,NA,NA,13,NA,NA,NA,1,5,NA,NA,"4",NA,2,2,"3",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,8,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
"1125",1999021801,2,18,1999,2,27,1999,NA,NA,NA,"United States of America",NA,NA,NA,NA,2,"Paraguay",NA,NA,NA,NA,11,NA,NA,NA,1,5,3,NA,"8",NA,1,3,"1",NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,10,-0.491732492808361,NA,NA,-0.491732492808361,"United States of America"
